X1,X2,Y
3.431521600154539,6.190408646981793,0.0
3.5391944655621628,5.544899287862104,0.0
3.524800217054155,5.860213685314966,0.0
3.3148798872024954,6.882251401883233,0.0
3.42342813034279,6.205209085372135,0.0
1.9776930385077316,5.961836585431841,0.0
3.440272488710228,6.670929365772786,0.0
4.145995248289122,6.5483914360544775,0.0
2.4884533442515284,5.950705052163867,0.0
5.33999842405558,7.528556861692742,0.0
2.332206609494161,6.455290665017647,0.0
3.115345677781665,5.782590224075541,0.0
4.090741740282427,5.502657737058123,0.0
1.468127366774309,4.844285633154476,0.0
4.672063708438733,5.418654548915714,0.0
4.820434136850987,6.422070336406168,0.0
3.0165194988408537,4.898539330468294,0.0
0.22385645092875928,3.377313055236402,0.0
1.9526577982566509,5.966695326407184,0.0
4.792900724011489,5.764545345236011,0.0
2.8195124786272716,6.1556863184718695,0.0
1.3536836882895154,6.709366210486757,0.0
3.385015602921959,5.723732459756348,0.0
2.6966312665325716,6.269357097656425,0.0
1.067057900176915,6.78656438742515,0.0
2.688103555561079,5.799022126905286,0.0
1.488611904763249,5.926546633853724,0.0
3.153368463866734,6.117415433297714,0.0
5.296565817738754,7.1128493030392645,0.0
4.17425155765118,5.59887363799743,0.0
3.6455737935881105,5.35290286459454,0.0
2.307614108649919,5.755962379834091,0.0
2.448667314638182,6.16593616667069,0.0
1.5928605130580693,6.592928335897297,0.0
3.1165220794980533,3.6378198227033307,0.0
6.746231482835287,3.576178315574933,0.0
1.99026369330699,5.214386747748083,0.0
3.278074527104828,6.817926507776377,0.0
1.10158390297808,6.226633848104408,0.0
2.59536120104451,6.790808370107232,0.0
0.959048975219547,5.2362395278987375,0.0
1.8337049852856586,4.90249646819591,0.0
2.4089662040670943,5.517344163272882,0.0
3.1960046948001395,6.738230910382253,0.0
3.590882530271603,6.479115595645483,0.0
4.042810856121058,5.2561495549335895,0.0
4.213046565313842,6.643376536988085,0.0
2.736687015641555,6.884028332128403,0.0
3.2218100523265085,4.602624055232967,0.0
2.920516894838221,5.479153177137528,0.0
3.3320060145410104,8.014153304023086,0.0
2.6292080439430165,8.472902058661976,0.0
4.969133839357825,6.874378937244401,0.0
2.9785488494754633,5.353636744782707,0.0
4.31337038668007,6.685459223195611,0.0
1.3004903869156375,7.9556529813051435,0.0
2.2800672006199023,6.13154182449157,0.0
2.5865316641373215,2.8663691886513876,0.0
2.451317937453701,4.519891588908205,0.0
3.7882508052865966,5.624621335831708,0.0
2.776984137737815,7.535079001503075,0.0
4.573572778627064,6.4517566743179895,0.0
3.8706479519388726,7.260373226435361,0.0
5.237347564440815,6.221693282393421,0.0
4.6645139210764,7.578053334613231,0.0
3.2938266988672904,6.556344671365013,0.0
3.1977812511187897,5.947474171410402,0.0
3.3234016297214852,4.685979068073646,0.0
2.8038965601403922,8.327882868852537,0.0
4.8931367493655396,6.318438165860012,0.0
2.9071989907711715,5.936967315458076,0.0
1.6030892600935125,6.124100663642217,0.0
3.0791934126175056,4.835897599221658,0.0
1.7873790637355549,3.4599199357664623,0.0
2.70834437922336,7.854199670754257,0.0
5.198827213507794,7.8168844187969935,0.0
3.1335509912571404,6.6422548260770125,0.0
3.8535371038304262,5.338045844170996,0.0
4.437026380474039,6.4730259611944225,0.0
4.470497191006113,4.867557606775868,0.0
4.226397644182125,8.257483805491304,0.0
2.8620548320461734,7.515176216876103,0.0
3.072027810131766,6.5721874653575565,0.0
3.95104996541011,5.213817471906206,0.0
3.695282165794362,5.205048683210633,0.0
4.543493644250718,7.929308733725843,0.0
2.5070477209092354,5.462788343773765,0.0
1.9521610878860352,7.954544443098852,0.0
1.5790020802455027,7.04360902687668,0.0
2.826936806878267,5.9069324720543745,0.0
3.723183862239577,6.4490315830496865,0.0
3.057391645990874,4.979949893408175,0.0
4.520370960962657,5.340520118206933,0.0
3.208528127463001,5.88906094885763,0.0
4.058616545720609,6.891683309338414,0.0
3.578113507820836,6.892494348697969,0.0
2.994554563242539,5.7915143619718705,0.0
4.1759269305833,7.0149387492926465,0.0
3.177299831379898,6.818604712812152,0.0
2.353985571867307,5.74815779053646,0.0
3.0748356338686227,7.1214944945715875,0.0
5.2305601207816625,5.973414505251539,0.0
5.306587309206606,6.456038547695624,0.0
2.590249913278151,4.532819332519505,0.0
2.144772690386719,5.994350269784756,0.0
1.7563602096108837,7.120699518248603,0.0
1.9885096722320286,5.028691382092166,0.0
2.8108363077669907,7.230449670628335,0.0
3.136304335724978,6.101178780083086,0.0
2.301732374412887,6.269749000764267,0.0
2.164249883688636,5.9453063910304635,0.0
2.8618641755609278,7.834788364653526,0.0
4.972396680588631,6.565972407869691,0.0
2.988666419969973,5.656882565280585,0.0
3.298102323236747,7.758239146432826,0.0
2.237203351425083,6.130615513959615,0.0
2.9375151623875855,5.477981479137258,0.0
2.577592497159298,5.251451961971683,0.0
4.275279736419342,4.928245087070507,0.0
2.9224165223077145,6.544560619445395,0.0
3.3981691692471,3.619106343960233,0.0
3.1933179752439367,6.602019525397964,0.0
1.493986054506403,7.759362333941541,0.0
4.513930493355245,5.356665760624851,0.0
3.1961984734506417,4.263129289321642,0.0
0.2954161581270611,6.495523133358759,0.0
3.6604477175637995,4.668274319995454,0.0
2.55334304265451,5.359230791783405,0.0
3.768034440352417,5.77307552982099,0.0
2.99061332055942,7.637246712016223,0.0
2.474287722446139,2.2520595287154297,0.0
1.994328918459396,7.759574440871223,0.0
